2dc535983b5e2fd9ea3f894acc2c990f	ENCFF838SXG.fastq.gz	NCBP2_HepG2_rep1_R2_reads.fastq.gz
77fea905018216d119f844617d0ce1e5	ENCFF195JRZ.fastq.gz	HNRNPU_HepG2_rep2_R1_reads.fastq.gz
3242ab693b8e8cce065925e561574059	ENCFF383SFO.fastq.gz	HNRNPU_HepG2_rep1_R1_reads.fastq.gz
7a4c3b3486586b597aa770f8e737f705	ENCFF739PWI.fastq.gz	HNRNPU_HepG2_rep1_R2_reads.fastq.gz
2ff9399ae30095f7308b8bb00813af75	ENCFF942SSU.fastq.gz	HNRNPU_HepG2_rep2_R2_reads.fastq.gz
f694f382524e46588e36ee778cca0066	ENCFF857CKQ.fastq.gz	TROVE2_HepG2_rep2_R1_reads.fastq.gz
29df20d5c36dc84d4e3aba611cc8d8d0	ENCFF476NYI.fastq.gz	TROVE2_HepG2_rep1_R1_reads.fastq.gz
e0802753048c478d18c5b78364ffda40	ENCFF681SRL.fastq.gz	TROVE2_HepG2_rep2_R2_reads.fastq.gz
753792ccd457d59f85bc01e6c678c69c	ENCFF049UNM.fastq.gz	TROVE2_HepG2_rep1_R2_reads.fastq.gz
9cffe984e6803c70b7cf046de3a3e3db	ENCFF932HYJ.fastq.gz	LARP7_HepG2_rep1_R1_reads.fastq.gz
ee6b54e8846d410adcc798415fca2171	ENCFF834FSL.fastq.gz	LARP7_HepG2_rep2_R1_reads.fastq.gz
a700aaa45aa0c58e3b4ff2c5d3c27fc2	ENCFF237QRX.fastq.gz	LARP7_HepG2_rep2_R2_reads.fastq.gz
50b2a417b561185f3bb068d7d2462c50	ENCFF419HTA.fastq.gz	LARP7_HepG2_rep1_R2_reads.fastq.gz
283ecff348d75ba0819da46424e1e253	ENCFF827TLD.fastq.gz	RBM22_HepG2_rep2_R1_reads.fastq.gz
2bf49912d53f588c29b8b6ae13d0d950	ENCFF125EJB.fastq.gz	RBM22_HepG2_rep1_R1_reads.fastq.gz
2fc9e0c5739a763285112a2e7f10af5a	ENCFF210HLS.fastq.gz	RBM22_HepG2_rep1_R2_reads.fastq.gz
1f6f88f12a5b74cd7de53cb4f7ffde87	ENCFF433TMO.fastq.gz	RBM22_HepG2_rep2_R2_reads.fastq.gz
b6204299b5ad795cd6612be4fe35056d	ENCFF456KCB.fastq.gz	TAF15_HepG2_rep1_R1_reads.fastq.gz
8a03ef096eae87dfebcabcce9e056055	ENCFF185GGV.fastq.gz	TAF15_HepG2_rep2_R1_reads.fastq.gz
3a7953210499a8ec23c12a30a5b86c24	ENCFF192XSY.fastq.gz	TAF15_HepG2_rep2_R2_reads.fastq.gz
289e4f9eb4b6dabc825c9b3e1ef735b9	ENCFF718IXR.fastq.gz	TAF15_HepG2_rep1_R2_reads.fastq.gz
07f292d26fa2565374d0d303a69369b6	ENCFF412NAX.fastq.gz	ILF3_K562_rep1_R1_reads.fastq.gz
453ba6c5a831b364a9886bff7db224db	ENCFF585YOO.fastq.gz	ILF3_K562_rep2_R1_reads.fastq.gz
e940175269d90c3400fe3515fae71f3b	ENCFF526EKC.fastq.gz	ILF3_K562_rep2_R2_reads.fastq.gz
647d4722ae72018349511eccbddb4294	ENCFF824RQD.fastq.gz	ILF3_K562_rep1_R2_reads.fastq.gz
5d07e3ab7efe2c04927edee3f04bd434	ENCFF399XVR.fastq.gz	IGF2BP1_K562_rep1_R1_reads.fastq.gz
dff2fff665a3cea9aed826c2f5e6afc8	ENCFF383VVS.fastq.gz	IGF2BP1_K562_rep2_R1_reads.fastq.gz
b77213da4dede6ea0ef728e59ee2425b	ENCFF088JXR.fastq.gz	IGF2BP1_K562_rep1_R2_reads.fastq.gz
c99603bc5b65753e48c6e1a1bc1708b7	ENCFF271KYF.fastq.gz	IGF2BP1_K562_rep2_R2_reads.fastq.gz
7cce246e46a252f1de3d3684eee34ffb	ENCFF655OVT.fastq.gz	YBX3_K562_rep1_R1_reads.fastq.gz
7db3c01c40cf6d1774d9378654c36477	ENCFF631SCU.fastq.gz	YBX3_K562_rep2_R1_reads.fastq.gz
333d80d78b70ae748e2e3d3ca6f8e87c	ENCFF047HLT.fastq.gz	YBX3_K562_rep2_R2_reads.fastq.gz
19f32e3f467edf3d25e62659a290ad29	ENCFF841ECJ.fastq.gz	YBX3_K562_rep1_R2_reads.fastq.gz
673afa5fe5cc15b4222471f4aa4d0e54	ENCFF277PAA.fastq.gz	FXR2-eCLIP-mock-input_K562_rep1_R1_reads.fastq.gz
5261642fe1d6f86ddf3785e25921d634	ENCFF508IIT.fastq.gz	FXR2-eCLIP-mock-input_K562_rep1_R2_reads.fastq.gz
e528843ef9b2e19a27c9c0a20cc299cf	ENCFF057LEI.fastq.gz	TRA2A-eCLIP-mock-input_K562_rep1_R1_reads.fastq.gz
ba0bebe67d8a1bce92ce458de7a44404	ENCFF169EQC.fastq.gz	TRA2A-eCLIP-mock-input_K562_rep1_R2_reads.fastq.gz
7df2207fe28d33a2e907080476b87fb3	ENCFF053VCT.fastq.gz	NCBP2_K562_rep2_R1_reads.fastq.gz
d3826bd47fad890fb2165c2a61b726e8	ENCFF205RFL.fastq.gz	NCBP2_K562_rep1_R1_reads.fastq.gz
4328f67b6ce7aa54f8cdb5f922ff7185	ENCFF098RUK.fastq.gz	NCBP2_K562_rep2_R2_reads.fastq.gz
28ca228c6e1d2c776aa02797af201b3c	ENCFF608TLJ.fastq.gz	NCBP2_K562_rep1_R2_reads.fastq.gz
72872dbbcdaa9a9b9b34742bc065733d	ENCFF424ZQP.fastq.gz	GNL3_K562_rep1_R1_reads.fastq.gz
9095e9afdfdb1d08f1424e4e2a207d64	ENCFF364XWE.fastq.gz	GNL3_K562_rep2_R1_reads.fastq.gz
cf160b523261794f5748a38921ec8177	ENCFF509YYT.fastq.gz	GNL3_K562_rep1_R2_reads.fastq.gz
32daf12c78aa4e395b5bcde80cfb264e	ENCFF410KLG.fastq.gz	GNL3_K562_rep2_R2_reads.fastq.gz
af0c9175ab1c88283b311d9df8b5941f	ENCFF537BAJ.fastq.gz	NOLC1_HepG2_rep1_R1_reads.fastq.gz
bd7f7048e71b596953af10985d33cfb8	ENCFF656UJI.fastq.gz	NOLC1_HepG2_rep2_R1_reads.fastq.gz
0176f83c6154555c1da35823638a08b3	ENCFF161CIM.fastq.gz	NOLC1_HepG2_rep1_R2_reads.fastq.gz
9d722c63660c7e0ae69aa14f985424d3	ENCFF091OGJ.fastq.gz	NOLC1_HepG2_rep2_R2_reads.fastq.gz
b99bba474d8c0e1999e5efb8f2aaff5b	ENCFF412YDY.fastq.gz	HNRNPC-eCLIP-mock-input_HepG2_rep1_R1_reads.fastq.gz
447d245bfdd3ebe2784651c208535252	ENCFF357SNM.fastq.gz	HNRNPC-eCLIP-mock-input_HepG2_rep1_R2_reads.fastq.gz
0d8fb88268a30f4102448fcb80180396	ENCFF110KUU.fastq.gz	LIN28B_K562_rep1_R1_reads.fastq.gz
35d5a4454884ec4883061aade551bfad	ENCFF961JRQ.fastq.gz	LIN28B_K562_rep2_R1_reads.fastq.gz
61da4290849b02e5fbf22b0535dcb3d3	ENCFF594JCF.fastq.gz	LIN28B_K562_rep1_R2_reads.fastq.gz
f9bfd423296f65018dba5eb22e4efcd3	ENCFF557FKM.fastq.gz	LIN28B_K562_rep2_R2_reads.fastq.gz
aa8442adfc2ec321abd858bb3ea15ad6	ENCFF287LMI.fastq.gz	BCCIP_HepG2_rep1_R1_reads.fastq.gz
30e7aefe7cbff67dba58ca08fd1c85fd	ENCFF300RFO.fastq.gz	BCCIP_HepG2_rep2_R1_reads.fastq.gz
62d426324e37fa369714e86cc51bca6d	ENCFF292ANE.fastq.gz	BCCIP_HepG2_rep1_R2_reads.fastq.gz
aad8639bce774e67a34094c4c3ff604b	ENCFF896YHT.fastq.gz	BCCIP_HepG2_rep2_R2_reads.fastq.gz
6685420cdc16dd1f88f2253b430b9e8d	ENCFF687SEY.fastq.gz	FAM120A_HepG2_rep2_R1_reads.fastq.gz
f2c88b636b8d848e8f79d4f8009d35f7	ENCFF545IVO.fastq.gz	FAM120A_HepG2_rep1_R1_reads.fastq.gz
e479e1aa501de4b5b2730a74c90e0107	ENCFF319ICK.fastq.gz	FAM120A_HepG2_rep2_R2_reads.fastq.gz
90197b3b65fa074ea3e01114df0d2010	ENCFF815UFF.fastq.gz	FAM120A_HepG2_rep1_R2_reads.fastq.gz
a717400024c5150e7985ac764ad36277	ENCFF729MSV.fastq.gz	SRSF7_HepG2_rep2_R1_reads.fastq.gz
a4c27565fb7a141391ffa39760c8c1ad	ENCFF605JFT.fastq.gz	SRSF7_HepG2_rep1_R2_reads.fastq.gz
0b682fe704672bd75a4eaf8e28addb41	ENCFF619RHU.fastq.gz	SRSF7_HepG2_rep1_R1_reads.fastq.gz
94a4819539360efc9fc18ecec2c8cb41	ENCFF578OMQ.fastq.gz	SRSF7_HepG2_rep2_R2_reads.fastq.gz
738e45fe67a4fd61676aa06051e10d03	ENCFF315MYF.fastq.gz	AARS_K562_rep1_R1_reads.fastq.gz
ec703fd960ca4cbdcc00c19a166f5824	ENCFF505WTD.fastq.gz	AARS_K562_rep2_R1_reads.fastq.gz
8f9e67dcd357e14abac8d12c7ac96cb1	ENCFF249ULX.fastq.gz	AARS_K562_rep2_R2_reads.fastq.gz
10a00892f9b60e36fc5cb10c0b2eac6b	ENCFF698SDU.fastq.gz	AARS_K562_rep1_R2_reads.fastq.gz
68e6a7ab56a888ffb223f7f696608c04	ENCFF196YUL.fastq.gz	DDX42_K562_rep1_R1_reads.fastq.gz
78d7cd6b619394c0a98f1e98bffbcc5e	ENCFF450GCJ.fastq.gz	DDX42_K562_rep2_R1_reads.fastq.gz
2217608dd7329c92186d31fe176091cd	ENCFF032CWK.fastq.gz	DDX42_K562_rep2_R2_reads.fastq.gz
daa1bf0d50b70e27e65d2a964e84f914	ENCFF092NLI.fastq.gz	DDX42_K562_rep1_R2_reads.fastq.gz
03a03435059af170def2a0b8d78aa9ad	ENCFF217PBP.fastq.gz	NPM1_K562_rep1_R1_reads.fastq.gz
d4f0b838d1148c5808bd3e6b84f18262	ENCFF741BIN.fastq.gz	NPM1_K562_rep2_R1_reads.fastq.gz
1d7d5c6b6d4c6296229b5d175597de61	ENCFF938BSK.fastq.gz	NPM1_K562_rep2_R2_reads.fastq.gz
b25f83660e651e8326b985ad37718521	ENCFF996KND.fastq.gz	NPM1_K562_rep1_R2_reads.fastq.gz
c33be29223d7aa10f1f00f539719bc6d	ENCFF228HUK.fastq.gz	HNRNPK_K562_rep2_R1_reads.fastq.gz
9fb87e6f3fb970421d944d460bb18828	ENCFF335HRO.fastq.gz	HNRNPK_K562_rep1_R1_reads.fastq.gz
f3e7cfa512525068887564bb39306872	ENCFF900FEK.fastq.gz	HNRNPK_K562_rep1_R2_reads.fastq.gz
190407c4d7d619f8746c2d879a0d3521	ENCFF169OLG.fastq.gz	HNRNPK_K562_rep2_R2_reads.fastq.gz
071014d5835fff47a3d133f592519bed	ENCFF916HAS.fastq.gz	LIN28B_HepG2_rep1_R1_reads.fastq.gz
ffd276d0e4bd8af56ac78bc77602e265	ENCFF794YIP.fastq.gz	LIN28B_HepG2_rep2_R1_reads.fastq.gz
50e256bc56ba0ec794c6a98688e1c9c4	ENCFF459WIT.fastq.gz	LIN28B_HepG2_rep1_R2_reads.fastq.gz
0fde250d1f7c74c7801c413fbca1c4cb	ENCFF917QVW.fastq.gz	LIN28B_HepG2_rep2_R2_reads.fastq.gz
169bc20d99109e54f640e1bf46d77dc6	ENCFF818OSI.fastq.gz	U2AF1_K562_rep2_R1_reads.fastq.gz
37e4845ac2cb3f37d3bf020452844855	ENCFF936MBM.fastq.gz	U2AF1_K562_rep1_R1_reads.fastq.gz
957e6d00c3523b7ed803ae5626ccf64c	ENCFF663SQD.fastq.gz	U2AF1_K562_rep1_R2_reads.fastq.gz
eebf5c9c8ec3da264e68ff680e83208a	ENCFF208AKL.fastq.gz	U2AF1_K562_rep2_R2_reads.fastq.gz
f175b26d29568978469604e2d490a3d0	ENCFF192LYD.fastq.gz	SLBP_K562_rep1_R1_reads.fastq.gz
bf6bcd951a6fdb375fd0bc836905f71d	ENCFF835QFU.fastq.gz	SLBP_K562_rep2_R1_reads.fastq.gz
aa368fb980d585b9c59a8a9103e2942b	ENCFF929QLP.fastq.gz	SLBP_K562_rep1_R2_reads.fastq.gz
37a23b4ffe500997b776bfe14d66232e	ENCFF833YXA.fastq.gz	SLBP_K562_rep2_R2_reads.fastq.gz
e377267df5c65eaa348ade189f2c16ce	ENCFF073SAE.fastq.gz	EFTUD2_K562_rep1_R1_reads.fastq.gz
38bff5edbd06c4169e1634ceb09d8618	ENCFF701RMR.fastq.gz	EFTUD2_K562_rep2_R1_reads.fastq.gz
1595c485a5eb2764936c79d87f38fdc2	ENCFF273YUG.fastq.gz	EFTUD2_K562_rep1_R2_reads.fastq.gz
a6518c149ea6baa8cf82b0fce033c147	ENCFF688KVW.fastq.gz	EFTUD2_K562_rep2_R2_reads.fastq.gz
886a3ec72af7b0645014a5cc7a97cd89	ENCFF225HCD.fastq.gz	FASTKD2_K562_rep2_R1_reads.fastq.gz
28a976f96fd8b8fc92450863d99d50e8	ENCFF724UQB.fastq.gz	FASTKD2_K562_rep1_R1_reads.fastq.gz
70c999b8248ed5ed08b383e59ed21781	ENCFF111XRA.fastq.gz	FASTKD2_K562_rep1_R2_reads.fastq.gz
6fc280e4968e500e63f7943a3c635ec4	ENCFF567KSY.fastq.gz	FASTKD2_K562_rep2_R2_reads.fastq.gz
66cbd78d453d57e26d87f9da9d387de0	ENCFF917GQR.fastq.gz	TRA2A_K562_rep1_R1_reads.fastq.gz
1400f238b7ad0196f221ac67dcc5ed8c	ENCFF795IGM.fastq.gz	TRA2A_K562_rep2_R1_reads.fastq.gz
f70a6e6227da6e48921606f1bcbe3907	ENCFF349ZAH.fastq.gz	TRA2A_K562_rep2_R2_reads.fastq.gz
0dd47fcaedaa691dbcd69b356c082ad5	ENCFF116QDH.fastq.gz	TRA2A_K562_rep1_R2_reads.fastq.gz
060287cead49437ab60df0dba04a5f68	ENCFF529AAI.fastq.gz	ZNF622_K562_rep2_R1_reads.fastq.gz
3a7c088f0e3c99e9d7c4b812e357321a	ENCFF890BOX.fastq.gz	ZNF622_K562_rep1_R1_reads.fastq.gz
5c10532a0d41333b3d6034d087636809	ENCFF241RKD.fastq.gz	ZNF622_K562_rep1_R2_reads.fastq.gz
e1276af551504402b3a472df427e9023	ENCFF005MIK.fastq.gz	ZNF622_K562_rep2_R2_reads.fastq.gz
863c15372812f076198798cf7f032c74	ENCFF798VKV.fastq.gz	TAF15_K562_rep1_R1_reads.fastq.gz
649fa0f0617e71281565b90bc7d8c15f	ENCFF646IFT.fastq.gz	TAF15_K562_rep2_R1_reads.fastq.gz
0f09a5fa6b205cabc4d6e7d2b10dbceb	ENCFF364URW.fastq.gz	TAF15_K562_rep1_R2_reads.fastq.gz
c0d9ed21a18b45d3a187481b2e054bbe	ENCFF915ATC.fastq.gz	TAF15_K562_rep2_R2_reads.fastq.gz
6ebefb766bfe589610e3ac5a75869baf	ENCFF893QVN.fastq.gz	TIA1_K562_rep1_R1_reads.fastq.gz
20b0597db234765783635f296d5427e7	ENCFF604VPQ.fastq.gz	TIA1_K562_rep2_R1_reads.fastq.gz
080e99fb2da8a450a5883c700bb7d81f	ENCFF710AFX.fastq.gz	TIA1_K562_rep2_R2_reads.fastq.gz
da2b16649ed776a1355d53dfd2b9f309	ENCFF820BWG.fastq.gz	TIA1_K562_rep1_R2_reads.fastq.gz
bd5ccc8ae2b1374a200d874b2e777029	ENCFF794KAP.fastq.gz	AGGF1-eCLIP-mock-input_HepG2_rep1_R1_reads.fastq.gz
fe24921dd81a26e28c3213eb9dadaa71	ENCFF782ZJI.fastq.gz	AGGF1-eCLIP-mock-input_HepG2_rep1_R2_reads.fastq.gz
73260130fcf86e2cc089686e7ed74619	ENCFF041HAI.fastq.gz	XRCC6_K562_rep2_R1_reads.fastq.gz
0e73ee7073e64c08e3dc58395596deed	ENCFF701NLR.fastq.gz	XRCC6_K562_rep1_R1_reads.fastq.gz
69484f027e1496d5c38e9f6ae73f7e0c	ENCFF290QYC.fastq.gz	XRCC6_K562_rep2_R2_reads.fastq.gz
efac80b166b91792d44d0c71c29c723c	ENCFF830OQL.fastq.gz	XRCC6_K562_rep1_R2_reads.fastq.gz
79fb47131f7b9aee658ce8337bd63443	ENCFF793DFG.fastq.gz	DKC1-eCLIP-mock-input_HepG2_rep1_R1_reads.fastq.gz
8dade94d52bd7d599d03525db592eade	ENCFF734WRT.fastq.gz	DKC1-eCLIP-mock-input_HepG2_rep1_R2_reads.fastq.gz
0130045acc5666904b65a5ca1075ff44	ENCFF238HQO.fastq.gz	CDC40-eCLIP-mock-input_HepG2_rep1_R1_reads.fastq.gz
d23a23e15720dbddab36ce424fa62214	ENCFF188PUE.fastq.gz	CDC40-eCLIP-mock-input_HepG2_rep1_R2_reads.fastq.gz
67f45f16b59dfe0bf24a57a3179f12f5	ENCFF484KWX.fastq.gz	DDX3X_HepG2_rep1_R1_reads.fastq.gz
323b7cbeed8d79deb7237cf795332ac7	ENCFF524KUN.fastq.gz	DDX3X_HepG2_rep2_R1_reads.fastq.gz
16a4e622e0830c5de3df4a8b3378eef3	ENCFF244ADV.fastq.gz	DDX3X_HepG2_rep1_R2_reads.fastq.gz
202694fbbf23ef039022acf85ef2d99d	ENCFF059FHR.fastq.gz	DDX3X_HepG2_rep2_R2_reads.fastq.gz
2123a2ee9f95337431f9ead0d3c7b934	ENCFF762UXF.fastq.gz	CSTF2T_HepG2_rep1_R1_reads.fastq.gz
7afcf1fe01e402e6d26c283f861d6136	ENCFF860GJP.fastq.gz	CSTF2T_HepG2_rep2_R1_reads.fastq.gz
549db0bffbd1ea467cbccd0d56fa9144	ENCFF093WJU.fastq.gz	CSTF2T_HepG2_rep1_R2_reads.fastq.gz
69034e921f96d09c7189ee98027d6584	ENCFF313BCR.fastq.gz	CSTF2T_HepG2_rep2_R2_reads.fastq.gz
6f613ee47749375d9aafac676bd5c9ca	ENCFF451BKG.fastq.gz	GRWD1_HepG2_rep2_R1_reads.fastq.gz
d5dc5fe4f7f7da77f9e4446221dd1e7c	ENCFF500BLJ.fastq.gz	GRWD1_HepG2_rep1_R1_reads.fastq.gz
e52c58739325cdf25a9c58c97ace968b	ENCFF874PLO.fastq.gz	GRWD1_HepG2_rep1_R2_reads.fastq.gz
9579c28a68cf0a533ab04a928b5135df	ENCFF933DLG.fastq.gz	GRWD1_HepG2_rep2_R2_reads.fastq.gz
b45618a017400ad763139ba012ce1be0	ENCFF643XEW.fastq.gz	SMNDC1_HepG2_rep1_R1_reads.fastq.gz
5a712de6523d85e62408da5ca874a5c9	ENCFF347ARQ.fastq.gz	SMNDC1_HepG2_rep2_R1_reads.fastq.gz
3ec762818164bc494908da90be1a34a0	ENCFF911CAB.fastq.gz	SMNDC1_HepG2_rep2_R2_reads.fastq.gz
22311f6433b3e95b5b41dfac2a575acb	ENCFF963AVW.fastq.gz	SMNDC1_HepG2_rep1_R2_reads.fastq.gz
8abb8dfa555df149b679ff58c56f0a8d	ENCFF513AFK.fastq.gz	DDX6_HepG2_rep1_R1_reads.fastq.gz
a2a7fb7dc1710ebb8ae356ed75ce2108	ENCFF102XRX.fastq.gz	DDX6_HepG2_rep2_R1_reads.fastq.gz
abb3eac77e65ec2372b8f5b914faf95c	ENCFF057WYD.fastq.gz	DDX6_HepG2_rep1_R2_reads.fastq.gz
d1dd8e10dc67b70e691e7cedd22a8d38	ENCFF566VWD.fastq.gz	DDX6_HepG2_rep2_R2_reads.fastq.gz
bd8ac00f1fb1aa0c7e37361f8c127d55	ENCFF854MYE.fastq.gz	HNRNPA1-eCLIP-mock-input_HepG2_rep1_R1_reads.fastq.gz
d65dbe6f7a8878c1816000db5ca1e72f	ENCFF483JSE.fastq.gz	HNRNPA1-eCLIP-mock-input_HepG2_rep1_R2_reads.fastq.gz
3deaebbfa3bab34b453f420cb5866075	ENCFF238BOS.fastq.gz	DHX30_K562_rep2_R1_reads.fastq.gz
65b2969e55f84ce6793e3996439db05b	ENCFF116KYR.fastq.gz	DHX30_K562_rep1_R1_reads.fastq.gz
908b87625525628b294df60d7dbf7afd	ENCFF413RCX.fastq.gz	DHX30_K562_rep1_R2_reads.fastq.gz
60929ea65fc624e4b0196263929ceb32	ENCFF510RNY.fastq.gz	DHX30_K562_rep2_R2_reads.fastq.gz
a317a7b8198da1c70ac01ef6d82fcb5f	ENCFF647ULQ.fastq.gz	FMR1_K562_rep1_R1_reads.fastq.gz
c2d5a374f26ad3fffafc78a91274ba82	ENCFF319MIE.fastq.gz	FMR1_K562_rep2_R1_reads.fastq.gz
7cd768c34b9de3b9cd635b8302422f1e	ENCFF111LIY.fastq.gz	FMR1_K562_rep1_R2_reads.fastq.gz
b2a260707f6ea76264a986b736e4169c	ENCFF217LJP.fastq.gz	FMR1_K562_rep2_R2_reads.fastq.gz
6f1657ebd0ac089e7a4c7a1222dbf5a8	ENCFF868IOA.fastq.gz	HNRNPL_K562_rep2_R1_reads.fastq.gz
6926f786b96af5db4a2b9f2022008275	ENCFF490VFL.fastq.gz	HNRNPL_K562_rep1_R1_reads.fastq.gz
aead6e8fec22fc9184f4a529f768ffdd	ENCFF669YDE.fastq.gz	HNRNPL_K562_rep1_R2_reads.fastq.gz
8a1217f04bdc0aefe60c127c6c188468	ENCFF549QWD.fastq.gz	HNRNPL_K562_rep2_R2_reads.fastq.gz
cb36e8a925c99655cbc77fe690f79071	ENCFF408YYK.fastq.gz	LSM11_K562_rep2_R1_reads.fastq.gz
e268b7f6ec7effe9f195aa7a28bd851e	ENCFF924IHY.fastq.gz	LSM11_K562_rep1_R1_reads.fastq.gz
a620f301e4a2ac2a437e2841c6811f1e	ENCFF203JSP.fastq.gz	LSM11_K562_rep1_R2_reads.fastq.gz
d7224ffa7265d7162e606c48bb9e674a	ENCFF875THF.fastq.gz	LSM11_K562_rep2_R2_reads.fastq.gz
0c61bf124ddea6aa2c7bc271210eef44	ENCFF036ZJT.fastq.gz	SF3B4_K562_rep1_R1_reads.fastq.gz
020ee81c47064d54547c89a4b8707b14	ENCFF363ZXR.fastq.gz	SF3B4_K562_rep2_R1_reads.fastq.gz
836f36ecf9d72c576bec8c796a819a11	ENCFF063MAF.fastq.gz	SF3B4_K562_rep1_R2_reads.fastq.gz
1507061b0c74883656c9af76f6fa9749	ENCFF900YPE.fastq.gz	SF3B4_K562_rep2_R2_reads.fastq.gz
8be982a2dc0e96108b42e3dde02147fa	ENCFF939IUP.fastq.gz	IGF2BP2-eCLIP-mock-input_K562_rep1_R1_reads.fastq.gz
3e124c7cddb467e717d1f606db98674b	ENCFF610LIH.fastq.gz	IGF2BP2-eCLIP-mock-input_K562_rep1_R2_reads.fastq.gz
be22a5628b02caf2766e765a4b74ea8f	ENCFF955OGW.fastq.gz	ZRANB2_K562_rep2_R1_reads.fastq.gz
8dfbea1493d4c7c4f9b9c296ddae6019	ENCFF435TFT.fastq.gz	ZRANB2_K562_rep1_R1_reads.fastq.gz
e151a8576cb859b150aba1bb3ad72fdd	ENCFF897MPT.fastq.gz	ZRANB2_K562_rep1_R2_reads.fastq.gz
21dbe30ee2a84a2ea1cc89e71a5d963f	ENCFF681RRF.fastq.gz	ZRANB2_K562_rep2_R2_reads.fastq.gz
fc8a78b24ef686116768ec102ca86c38	ENCFF956TOZ.fastq.gz	PUM2_K562_rep1_R1_reads.fastq.gz
35588c3c96505857489e417b16d3ced0	ENCFF041KJT.fastq.gz	PUM2_K562_rep2_R1_reads.fastq.gz
083448a664d6c576204c11342bd4d300	ENCFF133DNM.fastq.gz	PUM2_K562_rep1_R2_reads.fastq.gz
8808b9361b047c01245f955baf128bf3	ENCFF462SCV.fastq.gz	PUM2_K562_rep2_R2_reads.fastq.gz
209e055aeeeae43dc7b8c5420173c539	ENCFF475LRP.fastq.gz	QKI_K562_rep2_R1_reads.fastq.gz
6fcb01e36d44b88cfa9c721cf2661ec6	ENCFF823SQL.fastq.gz	QKI_K562_rep1_R1_reads.fastq.gz
cf83e64b0b9d778cda183725a46e8884	ENCFF120WPV.fastq.gz	QKI_K562_rep1_R2_reads.fastq.gz
b1ab2f75915be2a9a6cd73521d36fa10	ENCFF776ISN.fastq.gz	QKI_K562_rep2_R2_reads.fastq.gz
546fc60a5b323749cc5fef4aa57f01e0	ENCFF444DES.fastq.gz	QKI_HepG2_rep1_R1_reads.fastq.gz
20422411b2f534f9d9dee4fb930a6852	ENCFF540VOG.fastq.gz	QKI_HepG2_rep2_R1_reads.fastq.gz
